WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_LSTM_optuna
6.43,85.64,26.0,0.95,-0.9723699204,-0.0099999999999909,29.7,-0.2334453639,87.81,1,29.01,1008.3,5.0,5.58,6.023217444752288
5.58,87.24,25.79,9.9,-0.9698720153,-0.0100000000000051,29.3,-0.2436150118,85.64,1,28.87,1008.3,5.0,5.09,5.618465986407733
5.09,86.91,26.2,21.72,-0.9048270525,0.0600000000000022,26.4,-0.4257792916,87.24,1,28.92,1008.0,8.0,6.03,6.039760342576146
6.03,91.95,25.76,75.05,-0.9106836608,0.0999999999999943,27.8,-0.4131044298,86.91,1,27.02,1009.0,7.0,6.02,6.463883611094284
6.02,89.71,25.6,8.29,-0.9747611942,0.0499999999999971,27.6,-0.223250116,91.95,1,27.03,1010.0,7.0,5.22,5.636810630991578
5.22,86.14,25.59,4.01,-0.9238795325,-0.019999999999996,28.1,-0.3826834324,89.71,1,28.68,1009.9,5.0,4.95,5.102287929178834
4.95,88.31,25.67,4.0,-0.8386705679,-0.0099999999999909,28.1,-0.544639035,86.14,1,28.07,1009.8,5.0,4.95,5.258088890903306
4.95,89.7,26.21,17.61,-0.8171448983,0.0,28.2,-0.5764323162,88.31,1,28.11,1009.7,7.0,6.79,6.412043444399834
6.79,88.71,24.91,7.74,-0.8651514206,-0.0200000000000102,27.6,-0.5015107372,89.7,1,28.04,1009.8,7.0,4.89,5.732901580503154
4.89,87.9,25.58,3.1,-0.9252097184,-0.1499999999999914,28.2,-0.3794561595,88.71,1,28.53,1009.0,5.0,5.72,5.2519972628700735
5.72,84.4,25.55,0.83,-0.9420574528,0.0499999999999971,29.4,-0.3354515698,87.9,1,28.82,1008.3,4.0,5.74,5.7040613444006745
5.74,85.14,25.4,2.2,-0.9583225745,0.0699999999999931,29.2,-0.2856883674,84.4,1,28.87,1008.7,6.0,6.29,5.669143094302565
6.29,87.3,25.76,10.87,-0.9640954042,0.0400000000000062,28.2,-0.2655561175,85.14,1,28.72,1009.1,6.0,6.66,6.134348466131711
6.66,88.73,24.87,23.94,-0.9438009516,-0.0300000000000011,27.4,-0.3305143927,87.3,1,27.94,1009.3,5.0,5.62,6.1270796783743915
5.62,86.25,25.4,1.06,-0.8987940463,-0.0699999999999931,27.9,-0.4383711468,88.73,1,28.31,1009.1,5.0,6.34,5.58683537618804
6.34,86.65,25.29,0.73,-0.9547607995,0.0899999999999892,29.1,-0.2973748741,86.25,1,28.53,1008.7,4.0,6.3,5.866962305625654
6.3,87.75,25.36,0.98,-0.9583225745,0.0700000000000073,29.1,-0.2856883674,86.65,1,28.4,1009.9,3.0,5.3,5.717047097303748
5.3,90.75,25.53,0.65,-0.9890158634,0.0099999999999909,28.9,-0.1478094111,87.75,1,27.85,1010.5,4.0,4.38,5.1315325472368
4.38,87.28,25.53,0.34,-0.9964928592,0.1099999999999994,29.2,0.08367784333,90.75,1,28.24,1011.0,4.0,4.16,4.423964205443311
4.16,86.95,25.05,0.1,-0.9868557164,-0.019999999999996,29.6,0.1616038211,87.28,1,28.05,1011.8,5.0,4.19,4.354043948534489
4.19,88.01,25.41,0.43,-0.9967788785,-0.0799999999999983,29.6,-0.08019892433,86.95,1,28.3,1011.4,5.0,4.49,4.839972126082992
4.49,88.33,25.67,2.97,-0.9198214973,-0.0799999999999983,29.6,-0.3923371166,88.01,1,28.38,1010.2,5.0,5.34,5.037183776661396
5.34,85.56,25.33,2.89,-0.629320391,0.039999999999992,29.4,-0.7771459615,88.33,1,28.49,1009.6,6.0,5.51,5.4371902035074235
5.51,87.86,25.6,10.03,-0.8870108332,0.0200000000000102,28.8,-0.4617486132,85.56,1,27.67,1010.1,6.0,5.16,5.7678060082318785
5.16,86.91,25.54,2.43,-0.9099612709,-0.0700000000000073,29.4,-0.4146932427,87.86,1,28.33,1010.2,3.0,5.31,5.390476709995746
5.31,84.97,25.24,2.2,-0.9191353393,-0.019999999999996,29.4,-0.3939419096,86.91,1,27.82,1009.0,6.0,6.42,5.855224563297749
6.42,86.09,25.27,4.3,-0.9245460336,0.0600000000000022,29.4,-0.3810703764,84.97,1,28.23,1008.9,6.0,5.63,6.006891430402518
5.63,84.7,25.14,2.23,-0.8489716876,-0.0400000000000062,28.8,-0.5284383347,86.09,1,28.31,1009.8,5.0,4.96,5.614189532243014
4.96,85.41,25.01,1.45,-0.726574671,-0.0699999999999931,28.3,-0.6870875108,84.7,1,28.55,1008.8,5.0,4.69,5.083106299283058
4.69,88.57,25.33,2.82,-0.739631095,-0.019999999999996,27.9,-0.6730125135,85.41,1,28.13,1008.8,5.0,4.6,4.7430632711778875
4.6,87.89,25.41,15.8,-0.6225146366,0.0099999999999909,28.6,-0.7826081569,88.57,1,28.01,1008.5,7.0,6.69,5.117784133524537
6.69,85.5,25.23,1.61,-0.7782431485,0.0400000000000062,27.0,-0.6279630576,87.89,1,28.38,1008.5,5.0,6.03,5.882278705477166
6.03,88.04,25.94,3.51,-0.9472102777,-0.0600000000000022,28.4,-0.3206129906,85.5,1,28.5,1009.4,6.0,5.38,5.935676580742931
5.38,88.93,25.54,6.35,-0.9537169507,0.0100000000000051,28.9,-0.3007057995,88.04,1,27.66,1008.3,7.0,5.06,5.603825506966949
5.06,88.17,25.16,7.18,-0.9862856015,-0.0800000000000125,28.2,-0.1650476059,88.93,1,28.18,1008.2,6.0,4.05,5.032417418536425
4.05,87.46,25.4,4.8,-0.8804773535,-0.0999999999999943,29.1,-0.474088209,88.17,1,28.06,1007.1,6.0,4.5,4.542117166492224
4.5,87.67,25.36,5.11,-0.8141155184,0.0300000000000011,28.9,-0.5807029557,87.46,1,27.66,1006.6,6.0,5.49,5.329877932536888
5.49,88.75,25.91,6.23,-0.8589598969,0.0799999999999983,28.8,-0.5120428649,87.67,1,28.05,1007.4,5.0,6.03,5.661039623926163
6.03,87.64,25.83,19.95,-0.9128341772,-0.0400000000000062,27.8,-0.4083304604,88.75,1,27.99,1007.5,7.0,7.47,6.893607349552751
7.47,88.99,25.38,20.06,-0.9947028171,0.0200000000000102,27.0,-0.1027925368,87.64,1,26.76,1007.3,8.0,7.95,7.83238512868638
7.95,86.77,24.71,3.37,-0.98450318,0.039999999999992,27.4,-0.1753667261,88.99,1,27.91,1008.3,7.0,6.49,6.257845065387726
6.49,88.86,24.55,4.52,-0.9884938868,-0.039999999999992,28.8,-0.1512608202,86.77,1,27.81,1007.3,6.0,6.39,5.935149149877596
6.39,88.14,24.68,3.49,-0.98450318,0.0,28.9,-0.1753667261,88.86,1,27.53,1007.2,6.0,6.11,6.0742992153557305
6.11,90.24,24.52,1.05,-0.9985366703,0.0099999999999909,28.8,-0.05407881298,88.14,1,27.78,1007.6,6.0,5.15,5.4355105943517685
5.15,88.88,24.81,1.04,-0.9854078985,0.0200000000000102,29.1,-0.1702094992,90.24,1,28.23,1007.7,6.0,3.37,4.411477709056378
3.37,89.92,24.55,1.13,-0.9472102777,0.1199999999999903,28.6,-0.3206129906,88.88,1,27.59,1007.9,6.0,3.9,3.837865558790374
3.9,87.28,25.03,1.48,-1.0,-0.019999999999996,29.0,0.0,89.92,1,28.49,1008.7,6.0,4.21,4.07894304320693
4.21,89.63,25.58,2.26,-0.9979156183,-0.019999999999996,28.8,-0.06453230825,87.28,1,27.39,1008.1,5.0,6.31,5.558699336566925
6.31,88.07,25.25,0.61,-0.9751493543,0.0900000000000034,29.1,-0.2215484976,89.63,1,27.99,1008.3,3.0,5.73,5.853619802332026
5.73,88.77,25.26,0.25,-0.9819587127,0.1099999999999994,28.9,-0.189095443,88.07,1,28.02,1009.9,4.0,5.75,5.539242070996761
5.75,88.36,25.63,0.91,-0.9937679192,-0.0100000000000051,29.2,-0.1114689322,88.77,1,28.07,1010.9,4.0,6.44,6.0699032777003765
6.44,90.43,25.78,4.45,-0.9211854056,-0.1500000000000056,28.2,-0.3891239501,88.36,1,27.48,1010.4,6.0,6.94,6.594110643984461
6.94,87.97,25.74,10.2,-0.8925858185,-0.019999999999996,27.9,-0.4508775407,90.43,1,27.59,1009.0,6.0,7.47,7.1935083176011805
7.47,84.63,25.09,10.33,-0.8526401644,0.0700000000000073,26.1,-0.5224985647,87.97,1,27.99,1008.7,7.0,6.67,6.662976826643377
6.67,87.93,25.07,18.5,-0.940880769,0.0699999999999931,27.3,-0.3387379202,84.63,1,27.87,1009.4,7.0,5.83,5.8377940143826725
5.83,86.9,24.79,12.98,-0.8894163733,0.0100000000000051,25.9,-0.4570979271,87.93,1,27.96,1010.1,8.0,6.34,5.861459115254879
6.34,89.58,25.39,14.44,-0.9372819895,-0.0799999999999983,26.7,-0.3485720473,86.9,1,27.93,1010.7,6.0,5.65,5.97628815312171
5.65,89.22,25.32,4.7,-0.9557930148,0.039999999999992,28.2,-0.2940403252,89.58,1,27.81,1009.6,6.0,5.6,5.515362027192265
5.6,87.97,24.64,0.64,-0.9659258263,-0.019999999999996,27.6,-0.2588190451,89.22,1,28.18,1010.5,6.0,4.86,5.05317559659338
4.86,88.0,25.24,0.52,-0.9795752496,0.1099999999999994,28.8,-0.2010779211,87.97,1,28.19,1010.5,6.0,5.34,4.9885952969417575
5.34,88.27,25.22,0.27,-0.9947028171,0.019999999999996,28.9,-0.1027925368,88.0,1,27.85,1011.4,6.0,5.35,5.46372617787528
5.35,89.13,25.14,0.43,-0.9747611942,-0.0900000000000034,28.9,-0.223250116,88.27,1,27.55,1011.6,6.0,5.07,5.64564150083065
5.07,88.21,25.21,1.13,-0.8933713883,0.0600000000000022,28.9,-0.4493189986,89.13,1,27.91,1010.3,6.0,6.27,5.3889533760082005
6.27,84.77,24.87,0.38,-0.9099612709,0.1400000000000005,28.4,-0.4146932427,88.21,1,28.01,1011.5,6.0,5.59,5.737358837996697
5.59,88.82,25.12,1.36,-0.9354440308,-0.0099999999999909,28.6,-0.3534748438,84.77,1,28.13,1012.1,6.0,6.06,5.67446292620635
6.06,88.92,25.07,4.75,-0.9316912276,-0.0900000000000034,28.9,-0.3632512305,88.82,1,27.9,1012.2,6.0,6.3,6.123293571028805
6.3,89.29,25.41,4.13,-0.8703556959,-0.1000000000000085,29.1,-0.4924235601,88.92,1,27.97,1010.9,6.0,6.47,6.16182353343153
6.47,89.85,25.21,7.6,-0.9731788728,-0.019999999999996,28.2,-0.2300497372,89.29,1,27.67,1009.3,7.0,6.43,6.126004245688826
6.43,89.46,24.79,7.47,-0.8571673007,0.0600000000000022,27.9,-0.5150380749,89.85,1,26.93,1009.7,7.0,5.41,5.675136938992763
5.41,89.41,24.51,13.82,-0.882126866,0.0400000000000062,27.9,-0.4710118812,89.46,1,26.87,1014.4,5.0,5.27,5.535535238790607
5.27,86.71,24.76,2.05,-0.9329535348,-0.0900000000000034,27.4,-0.3599968081,89.41,1,27.64,1011.0,5.0,4.96,5.099268919870377
4.96,88.25,25.08,9.43,-0.9622179935,-0.0100000000000051,28.2,-0.272280247,86.71,1,27.56,1010.0,7.0,6.58,5.730120318718195
6.58,87.76,25.03,14.02,-0.9927573419,0.0600000000000022,27.9,-0.1201368388,88.25,1,27.42,1009.9,7.0,5.87,5.99753323165257
5.87,87.57,24.82,3.09,-0.9981347984,-0.1299999999999954,27.8,-0.06104853953,87.76,1,27.67,1010.6,7.0,5.22,5.875655263339925
5.22,86.91,24.73,1.18,-0.999610115,-0.1099999999999994,28.2,-0.02792163872,87.57,1,27.39,1009.4,6.0,5.96,5.9039235242581665
5.96,89.13,25.0,0.86,-0.9918944426,0.059999999999988,28.3,-0.1270646086,86.91,1,27.52,1008.5,7.0,5.31,5.668369368255121
5.31,89.01,24.73,1.89,-0.8553642602,0.1200000000000045,28.4,-0.5180270094,89.13,1,27.53,1009.2,7.0,4.55,4.940285769705414
4.55,90.37,24.57,2.95,-0.7477980905,0.0700000000000073,28.4,-0.6639262127,89.01,1,27.43,1010.1,6.0,5.49,4.8402787235691545
5.49,86.92,24.27,5.41,-0.7349145951,0.0,27.4,-0.6781596699,90.37,1,27.44,1010.5,6.0,5.55,5.227665305685562
5.55,87.48,24.14,1.38,-0.9265286309,-0.1700000000000017,28.0,-0.3762242631,86.92,1,28.3,1009.8,5.0,4.25,4.8485954128602025
4.25,86.88,24.9,1.58,-0.94776841,-0.0400000000000062,27.9,-0.3189593093,87.48,1,28.43,1008.9,4.0,4.01,4.285745650431537
4.01,88.48,25.21,6.92,-0.940880769,0.0799999999999983,28.2,-0.3387379202,86.88,1,27.44,1008.8,7.0,3.7,4.4794779755299805
3.7,87.5,24.85,4.25,-0.8319541221,0.0100000000000051,27.9,-0.5548444274,88.48,1,27.64,1009.7,7.0,2.76,3.7855341568939207
2.76,87.25,24.38,2.59,-0.5877852523,0.019999999999996,27.8,-0.8090169944,87.5,1,27.76,1009.6,5.0,3.52,3.202746231475979
3.52,85.92,24.11,3.22,-0.5210096318,0.019999999999996,27.9,-0.8535507973,87.25,1,28.28,1009.7,4.0,4.21,3.7357445367807927
4.21,88.0,24.79,14.17,-0.6717205893,-0.0899999999999892,26.9,-0.7408045963,85.92,1,28.01,1009.9,7.0,5.27,4.689698296782732
5.27,86.38,25.48,17.05,-0.905568799,-0.0900000000000034,26.4,-0.4241994227,88.0,1,28.11,1009.1,7.0,6.53,6.189432858127833
6.53,87.04,25.76,10.25,-0.9537169507,-0.0700000000000073,26.7,-0.3007057995,86.38,1,27.84,1008.4,6.0,6.53,6.688171866264534
6.53,88.23,25.43,9.87,-0.9588197349,-0.039999999999992,28.5,-0.2840153447,87.04,1,27.55,1008.1,7.0,6.95,6.7969946326015
6.95,86.98,25.03,12.08,-0.9612616959,0.0300000000000011,27.1,-0.2756373558,88.23,1,27.51,1007.4,7.0,6.94,7.170402697481036
6.94,86.92,24.89,3.65,-0.9966373868,0.0600000000000022,27.1,-0.08193850863,86.98,1,28.01,1007.4,6.0,5.03,5.798186535171175
5.03,88.02,25.0,1.15,-0.9396926208,0.0300000000000011,28.8,-0.3420201433,86.92,1,28.2,1008.1,5.0,4.76,5.1000429264952185
4.76,87.03,25.32,4.56,-0.9025852843,0.0999999999999943,28.6,-0.4305110968,88.02,1,28.23,1008.6,5.0,5.47,4.842137527133494
5.47,87.27,25.38,6.28,-0.9297764859,0.0,28.3,-0.3681245527,87.03,1,27.73,1009.0,7.0,5.41,5.771145291990114
5.41,86.97,24.96,4.9,-0.8788171127,-0.0300000000000011,27.2,-0.4771587603,87.27,1,27.89,1009.0,7.0,5.17,5.478170867306298
5.17,87.68,25.24,6.68,-0.8171448983,0.0300000000000011,27.1,-0.5764323162,86.97,1,27.86,1008.6,6.0,6.38,5.589444327796036
6.38,87.45,25.73,11.35,-0.9156625933,0.0,27.6,-0.4019477767,87.68,1,28.31,1009.2,6.0,6.75,6.413320627260619
6.75,87.94,25.7,8.51,-0.9698720153,0.019999999999996,28.4,-0.2436150118,87.45,1,27.79,1009.3,6.0,5.89,6.2920138431564565
5.89,87.32,25.45,5.43,-0.8862035792,0.0400000000000062,28.1,-0.4632960351,87.94,1,28.03,1009.7,5.0,5.33,5.703257110217005
5.33,87.34,25.21,4.57,-0.9238795325,0.0499999999999971,27.8,-0.3826834324,87.32,1,27.77,1010.2,5.0,5.06,5.184690876415401
5.06,85.35,25.03,1.42,-0.9631625668,0.0400000000000062,28.0,-0.2689198206,87.34,1,28.51,1010.6,5.0,4.76,5.017553782666177
4.76,85.87,25.22,2.31,-0.930417568,-0.0500000000000113,29.2,-0.3665012267,85.35,1,28.55,1010.6,4.0,5.54,5.001637625790548
5.54,85.62,25.36,1.44,-0.8553642602,-0.0300000000000011,29.1,-0.5180270094,85.87,1,27.96,1010.1,5.0,5.92,5.748524747312832
5.92,84.82,25.21,2.39,-0.8471219214,-0.0499999999999971,29.4,-0.5313985795,85.62,1,28.12,1009.8,5.0,6.69,6.254244263679123
6.69,86.43,25.3,6.58,-0.9177546257,-0.0600000000000022,27.8,-0.3971478906,84.82,1,28.12,1009.3,6.0,6.48,6.280162069551706
6.48,88.4,25.54,5.45,-0.87630668,0.0200000000000102,28.1,-0.4817536741,86.43,1,28.29,1008.8,6.0,5.09,5.7595341790258106
5.09,89.95,25.75,6.64,-0.8048937974,0.0300000000000011,28.3,-0.5934188866,88.4,1,28.36,1008.9,7.0,5.54,5.28073851601994
5.54,88.87,25.21,8.29,-0.9232102171,-0.0200000000000102,27.5,-0.3842953227,89.95,1,27.49,1009.2,7.0,5.29,5.7088478336048425
5.29,88.72,25.17,6.0,-0.813100761,-0.0999999999999943,28.2,-0.5821229702,88.87,1,28.05,1008.3,7.0,4.45,5.2197774808690545
4.45,86.65,25.1,6.65,-0.9537169507,0.0900000000000034,28.9,-0.3007057995,88.72,1,28.18,1008.0,6.0,4.77,4.732068377282262
4.77,88.21,25.41,2.83,-0.9271838546,0.0499999999999971,28.4,-0.3746065934,86.65,1,28.38,1009.3,6.0,4.05,4.657836416447669
4.05,88.27,25.62,5.86,-0.9010770213,0.0100000000000051,28.8,-0.4336590846,88.21,1,28.37,1010.1,7.0,3.98,4.370689915867448
3.98,89.33,25.55,6.33,-0.8270805743,-0.0500000000000113,25.8,-0.5620833779,88.27,1,27.98,1009.6,8.0,4.71,4.750575210111022
4.71,88.08,25.42,2.94,-0.9515944039,-0.1599999999999966,27.8,-0.3073566178,89.33,1,28.37,1009.2,5.0,3.96,4.339093689336681
3.96,85.56,25.64,5.05,-0.9578224948,0.0499999999999971,28.9,-0.2873605198,88.08,1,28.68,1007.4,5.0,5.22,4.4291988859985825
5.22,85.95,25.68,16.09,-0.9636304532,0.0200000000000102,29.2,-0.2672383761,85.56,1,29.21,1007.8,7.0,4.55,5.435363417203378
4.55,84.5,25.55,6.18,-0.9931706495,0.0300000000000011,28.8,-0.1166707371,85.95,1,27.9,1008.1,6.0,5.32,5.183735472956848
5.32,87.01,25.36,14.33,-0.9040825497,-0.1200000000000045,28.8,-0.4273578634,84.5,1,28.11,1007.9,7.0,7.32,6.677612353627205
7.32,87.51,24.76,13.72,-0.9271838546,0.019999999999996,28.5,-0.3746065934,87.01,1,26.68,1007.6,7.0,9.33,8.361081819061042
9.33,86.26,24.93,8.07,-0.9933727656,0.1400000000000005,26.6,-0.1149371505,87.51,1,27.67,1007.5,7.0,6.72,6.787365751453256
6.72,86.87,24.93,1.05,-0.9935718557,-0.0100000000000051,27.5,0.1132032138,86.26,1,28.31,1009.4,4.0,4.45,5.1773367697600845
4.45,86.4,25.16,7.1,-0.9871362651,0.0700000000000073,28.4,0.1598811877,86.87,1,28.29,1009.3,7.0,3.78,4.191339553547406
3.78,88.27,24.2,43.12,-0.9914448614,-0.0600000000000022,26.1,0.1305261922,86.4,0,26.29,1008.2,8.0,2.69,3.3046692964365008
2.69,88.26,24.01,13.63,-0.9966373868,-0.0699999999999931,26.4,-0.08193850863,88.27,0,27.2,1008.4,5.0,3.2,3.0633330213496683
3.2,88.57,23.97,3.08,-0.882126866,-0.0200000000000102,27.8,-0.4710118812,88.26,0,28.15,1007.9,6.0,3.16,3.2968552118836403
3.16,90.16,25.1,10.25,-0.8987940463,-0.0300000000000011,28.6,-0.4383711468,88.57,0,27.76,1008.1,7.0,3.56,4.295251055487395
3.56,90.26,24.84,24.65,-0.7277727577,0.0200000000000102,26.4,-0.6858183529,90.16,0,27.8,1007.6,8.0,5.66,4.948343734735489
5.66,88.58,24.8,16.25,-0.6870875108,-0.0200000000000102,27.1,-0.726574671,90.26,0,27.81,1007.7,5.0,5.65,5.2135489129951
5.65,88.68,25.39,1.07,-0.4586495545,0.0400000000000062,27.8,-0.8886172327,88.58,0,28.15,1007.9,5.0,5.46,4.836532686593508
5.46,86.77,25.35,1.14,-0.6004202253,0.1099999999999994,28.6,-0.7996846585,88.68,0,28.26,1008.3,5.0,5.61,5.2552566343072655
5.61,86.12,24.97,2.03,-0.8251134983,0.1099999999999994,28.8,-0.5649670034,86.77,0,28.49,1009.2,6.0,4.87,5.336538477189469
4.87,88.23,25.65,13.07,-0.9483236552,-0.0799999999999983,29.0,-0.3173046564,86.12,0,27.88,1010.2,6.0,5.32,5.286889652036619
5.32,87.76,25.15,18.78,-0.9802711746,-0.0600000000000022,27.4,-0.1976573404,88.23,0,27.73,1009.1,7.0,5.44,5.458558514235407
5.44,84.24,24.74,5.2,-0.9935718557,-0.0300000000000011,28.4,-0.1132032138,87.76,0,28.39,1008.8,6.0,5.79,5.0753947573969365
5.79,86.53,25.17,0.82,-0.9931706495,-0.0699999999999931,28.2,-0.1166707371,84.24,0,28.56,1008.4,5.0,5.26,5.319016316301829
5.26,87.81,25.39,0.98,-0.956304756,-0.0600000000000022,29.2,-0.2923717047,86.53,0,28.67,1008.0,5.0,5.64,5.218541211481958
5.64,87.48,25.75,2.0,-0.8651514206,-0.2100000000000079,29.4,-0.5015107372,87.81,0,28.61,1007.1,6.0,5.84,5.8340730064066175
5.84,86.39,25.49,6.33,-0.7581343362,0.0500000000000113,28.1,-0.6520984038,87.48,0,28.72,1005.3,6.0,6.93,5.562401954285294
6.93,87.8,25.93,3.24,-0.9156625933,0.1599999999999966,28.3,-0.4019477767,86.39,0,27.85,1006.1,6.0,6.84,6.741972063286138
6.84,86.68,25.63,3.01,-0.9958843986,0.1799999999999926,28.5,-0.0906325802,87.8,0,28.58,1008.2,5.0,6.13,5.9198639861841205
6.13,83.84,24.84,4.97,-0.97154912,0.1500000000000056,28.4,-0.2368381461,86.68,0,28.49,1010.1,6.0,3.92,4.829438780275821
3.92,84.94,25.38,14.81,-0.9142539552,0.0699999999999931,27.9,-0.4051415868,83.84,0,28.73,1010.8,7.0,2.82,3.786064723681259
2.82,86.1,25.29,33.26,-0.930417568,0.0100000000000051,26.7,-0.3665012267,84.94,0,28.72,1011.5,7.0,2.79,2.8270563394173145
2.79,85.41,24.59,9.53,-0.8100416404,0.0700000000000073,28.1,-0.5863723567,86.1,0,28.8,1011.6,6.0,2.72,2.5747691309704304
2.72,85.24,24.52,9.21,-0.5707135677,0.0999999999999943,28.0,-0.8211492091,85.41,0,28.17,1012.0,4.0,4.3,2.4879399009804724
4.3,85.16,24.15,10.47,-0.9792228106,-0.0300000000000011,26.6,-0.2027872954,85.24,0,27.91,1012.9,7.0,3.74,3.846073756551504
3.74,86.52,24.49,10.69,-0.9354440308,-0.2199999999999988,27.8,0.3534748438,85.16,0,28.14,1012.6,7.0,2.69,3.014179618722248
2.69,87.21,24.65,21.41,-0.9156625933,-0.0900000000000034,27.1,0.4019477767,86.52,0,26.91,1010.1,7.0,2.37,2.726302219783735
2.37,85.73,24.44,14.6,-0.9785089851,0.0100000000000051,26.8,0.2062041854,87.21,0,27.61,1009.6,7.0,2.3,2.4391244244558097
2.3,87.57,24.34,9.18,-0.4446351792,-0.0600000000000022,26.6,0.8957117602,85.73,0,27.79,1009.6,7.0,3.5,3.2853501489989756
3.5,90.49,24.53,26.3,-0.9854078985,0.0300000000000011,27.5,-0.1702094992,87.57,0,26.17,1009.4,8.0,4.15,3.953359005852246
4.15,86.81,24.38,23.0,-0.9348256764,0.0699999999999931,26.8,-0.3551069624,90.49,0,28.17,1009.9,8.0,1.97,2.6882843448257447
1.97,90.51,24.5,37.3,0.03664370871,-0.2199999999999988,27.5,0.9993283938,86.81,0,28.57,1010.4,7.0,5.6,5.5483321799603464
5.6,90.76,24.42,33.65,-0.9494254776,-0.039999999999992,27.0,0.313992456,90.51,0,26.73,1013.2,8.0,6.11,5.6017825451938865
6.11,84.85,24.11,14.7,-0.4257792916,0.1899999999999977,27.8,-0.9048270525,90.76,0,29.18,1009.5,5.0,2.57,2.894037746820736
2.57,87.62,24.66,14.79,-0.5090414158,0.0699999999999931,27.2,-0.860742027,84.85,0,27.55,1009.1,8.0,3.27,3.1681687380248786
3.27,88.88,24.02,17.62,-0.7466381823,0.0400000000000062,27.4,-0.6652303547,87.62,0,27.45,1010.6,7.0,3.36,3.3080803526017966
3.36,88.3,24.75,13.13,-0.9329535348,0.0,26.9,-0.3599968081,88.88,0,27.46,1010.5,7.0,3.55,3.5474450150010886
3.55,87.49,24.97,15.18,-0.9945218954,-0.1200000000000045,27.2,-0.1045284633,88.3,0,27.68,1010.4,8.0,4.03,3.7994243814778805
4.03,86.79,24.85,26.31,-0.9957246982,-0.0300000000000011,26.9,0.09237058745,87.49,0,27.26,1008.7,8.0,5.18,4.4983648618700744
5.18,85.64,24.72,36.77,-0.9521293927,0.0300000000000011,24.6,0.305695305,86.79,0,26.9,1008.8,8.0,5.81,5.769321717332125
5.81,89.67,24.1,28.3,-0.7241718614,-0.039999999999992,25.8,0.6896195437,85.64,0,25.77,1009.3,7.0,5.21,5.419477448373228
5.21,88.56,24.91,13.81,-0.769399555,-0.1099999999999994,26.4,0.6387678175,89.67,0,27.02,1008.6,7.0,5.68,5.5937519314820765
5.68,88.14,24.48,7.23,-0.9993283938,-0.0799999999999983,26.4,-0.03664370871,88.56,0,27.11,1007.9,5.0,4.52,4.9948194580666545
4.52,85.58,25.43,10.02,-0.9099612709,0.1199999999999903,27.4,-0.4146932427,88.14,0,27.94,1006.5,7.0,6.58,5.724905006857466
6.58,86.11,25.29,9.56,-0.9432226579,0.1000000000000085,28.0,-0.3321611319,85.58,0,27.47,1008.6,6.0,5.42,5.82836897538166
5.42,88.18,25.31,10.43,-0.9568135841,0.039999999999992,26.1,-0.2907021936,86.11,0,27.74,1009.9,8.0,5.61,5.568543934420609
5.61,89.37,25.55,14.82,-0.9354440308,-0.1599999999999966,26.4,-0.3534748438,88.18,0,27.61,1010.0,8.0,5.59,5.931198619605159
5.59,91.51,25.3,12.51,-0.9685831611,-0.0400000000000062,26.8,-0.2486898872,89.37,0,26.8,1008.2,8.0,4.29,5.72262068377161
4.29,89.62,24.68,14.58,-0.9631625668,0.1099999999999994,27.8,0.2689198206,91.51,0,27.46,1008.2,7.0,3.51,4.003172308557605
3.51,87.06,24.3,6.36,-0.9607791542,-0.1400000000000005,27.1,0.2773146533,89.62,0,27.72,1008.5,6.0,3.47,3.316252919767475
3.47,88.33,24.51,12.47,-0.909236109,-0.1199999999999903,27.0,-0.4162807923,87.06,0,27.89,1007.0,7.0,5.0,4.525664827972674
5.0,83.75,24.01,2.11,-0.940288127,0.1499999999999914,28.0,-0.3403795502,88.33,0,27.48,1006.6,3.0,4.62,4.683842593757653
4.62,78.77,23.56,0.12,-0.9997806835,0.1800000000000068,26.8,-0.02094241988,83.75,0,28.59,1008.3,3.0,3.64,3.96564582575202
3.64,83.06,23.61,0.32,-0.5402403205,-0.019999999999996,27.8,0.8415107819,78.77,0,28.14,1009.8,5.0,3.38,3.302835627760339
3.38,86.72,23.87,12.88,0.2554457579,-0.1300000000000096,29.1,0.9668233886,83.06,0,28.83,1008.9,6.0,4.48,4.357270959878445
4.48,89.95,23.98,41.82,0.2283508701,-0.019999999999996,26.4,0.9735789029,86.72,0,27.55,1008.2,8.0,4.81,5.3019767929341794
4.81,91.86,24.17,16.29,-0.4710118812,-0.0499999999999971,25.6,0.882126866,89.95,0,26.46,1007.7,7.0,3.59,3.949127390212059
3.59,89.8,24.67,5.57,-0.1201368388,0.0499999999999971,27.3,0.9927573419,91.86,0,28.0,1008.1,5.0,1.79,2.515061610913974
1.79,86.1,24.38,17.89,-0.144356201,0.0600000000000022,28.1,0.9895257891,89.8,0,28.62,1008.5,6.0,2.82,2.6232716398575784
2.82,90.05,24.39,24.35,-0.791223533,0.0600000000000022,27.4,-0.6115270402,86.1,0,26.98,1008.3,6.0,2.52,2.9691861999794065
2.52,87.25,23.99,9.74,-0.3534748438,0.1599999999999966,26.8,-0.9354440308,90.05,0,27.93,1009.0,7.0,2.62,2.7244821732640743
